date,000905.SH_均线_120日
time,000905.SH_均线_120日
2005-07-06,902.4256833333333
2005-07-07,900.4297750000001
2005-07-08,898.08995
2005-07-11,895.7556166666667
2005-07-12,893.6050166666666
2005-07-13,891.3225666666666
2005-07-14,889.0242416666666
2005-07-15,886.5731416666666
2005-07-18,883.9379583333334
2005-07-19,881.4621000000001
2005-07-20,879.2101916666667
2005-07-21,876.8216
2005-07-22,874.6149666666666
2005-07-25,872.5016666666667
2005-07-26,870.3961833333332
2005-07-27,868.2448499999999
2005-07-28,866.1421583333334
2005-07-29,864.116075
2005-08-01,862.2753666666666
2005-08-02,860.6993416666667
2005-08-03,859.4251666666667
2005-08-04,858.1912583333334
2005-08-05,856.7210583333333
2005-08-08,855.5111
2005-08-09,854.2790833333333
2005-08-10,853.0416
2005-08-11,851.8380083333334
2005-08-12,850.6014833333334
2005-08-15,849.4168833333333
2005-08-16,848.01335
2005-08-17,846.6405833333334
2005-08-18,844.9423999999999
2005-08-19,843.2486583333334
2005-08-22,841.6707333333333
2005-08-23,839.9686666666668
2005-08-24,838.4734000000001
2005-08-25,837.0161499999999
2005-08-26,835.6596583333334
2005-08-29,834.2037833333333
2005-08-30,832.5212250000001
2005-08-31,830.9594916666666
2005-09-01,829.7916583333333
2005-09-02,828.6504166666666
2005-09-05,827.6214500000001
2005-09-06,826.5269499999999
2005-09-07,825.7286916666667
2005-09-08,825.0513916666666
2005-09-09,824.4680083333333
2005-09-12,823.9180749999999
2005-09-13,823.7659666666666
2005-09-14,823.6975416666667
2005-09-15,823.5738583333333
2005-09-16,823.4590333333333
2005-09-19,823.5220833333334
2005-09-20,823.583325
2005-09-21,823.756975
2005-09-22,823.6231833333333
2005-09-23,823.1315416666665
2005-09-26,822.8396250000001
2005-09-27,822.4664083333334
2005-09-28,821.9147583333335
2005-09-29,821.4060750000001
2005-09-30,820.7398416666667
2005-10-10,819.9918333333334
2005-10-11,819.585275
2005-10-12,819.0642916666667
2005-10-13,818.6311666666666
2005-10-14,818.3210166666667
2005-10-17,818.1346749999999
2005-10-18,818.0589583333333
2005-10-19,818.07755
2005-10-20,818.2377416666666
2005-10-21,818.5512916666667
2005-10-24,819.0237833333334
2005-10-25,819.2099249999999
2005-10-26,819.3272166666667
2005-10-27,819.2186916666667
2005-10-28,819.0307916666667
2005-10-31,819.1162916666667
2005-11-01,819.1599583333334
2005-11-02,819.3995083333334
2005-11-03,819.5778083333333
2005-11-04,819.7465083333333
2005-11-07,820.0284333333334
2005-11-08,820.2826833333334
2005-11-09,820.4532416666666
2005-11-10,820.4226500000001
2005-11-11,820.4628666666666
2005-11-14,820.7449083333333
2005-11-15,820.8428083333333
2005-11-16,820.9844333333333
2005-11-17,821.2075416666668
2005-11-18,821.6470416666667
2005-11-21,822.0589249999999
2005-11-22,822.34975
2005-11-23,822.8451166666666
2005-11-24,823.4474333333333
2005-11-25,824.0737916666668
2005-11-28,824.5748916666666
2005-11-29,824.9679
2005-11-30,824.8690666666666
2005-12-01,824.6896333333333
2005-12-02,824.575125
2005-12-05,824.2640749999999
2005-12-06,824.1031333333334
2005-12-07,824.1907833333333
2005-12-08,824.20425
2005-12-09,824.3631083333332
2005-12-12,824.3696500000001
2005-12-13,824.4418499999999
2005-12-14,824.5574
2005-12-15,824.7090000000001
2005-12-16,824.8867833333334
2005-12-19,824.8898333333333
2005-12-20,825.0321083333332
2005-12-21,825.1712916666667
2005-12-22,825.5379666666666
2005-12-23,826.248275
2005-12-26,827.1123249999999
2005-12-27,828.0284166666665
2005-12-28,828.9764333333334
2005-12-29,829.9708416666667
2005-12-30,831.1148166666666
2006-01-04,832.4252749999999
2006-01-05,833.6185916666667
2006-01-06,834.9477333333333
2006-01-09,836.3854333333333
2006-01-10,838.024625
2006-01-11,839.7716916666667
2006-01-12,841.6413083333333
2006-01-13,843.518025
2006-01-16,845.314225
2006-01-17,846.9628416666667
2006-01-18,848.7984166666666
2006-01-19,850.5821833333334
2006-01-20,852.2718000000001
2006-01-23,854.0537916666667
2006-01-24,855.8498583333333
2006-01-25,857.57735
2006-02-06,859.3908499999999
2006-02-07,861.1560333333333
2006-02-08,862.9700416666667
2006-02-09,864.4846916666667
2006-02-10,865.9903916666666
2006-02-13,867.350475
2006-02-14,868.7022833333334
2006-02-15,869.97995
2006-02-16,871.1649833333335
2006-02-17,872.0843666666666
2006-02-20,872.9552083333333
2006-02-21,873.8343
2006-02-22,874.9949916666667
2006-02-23,876.1437666666666
2006-02-24,877.274325
2006-02-27,878.4948666666666
2006-02-28,879.64495
2006-03-01,880.7753583333334
2006-03-02,881.7165083333334
2006-03-03,882.7349166666667
2006-03-06,883.7749249999999
2006-03-07,884.4702083333334
2006-03-08,884.9654166666667
2006-03-09,885.3624583333334
2006-03-10,885.6740666666666
2006-03-13,886.2242916666668
2006-03-14,886.5875916666666
2006-03-15,887.0292499999999
2006-03-16,887.5794166666667
2006-03-17,888.0807833333333
2006-03-20,888.5126750000001
2006-03-21,888.8872083333333
2006-03-22,889.3341416666667
2006-03-23,889.8608333333334
2006-03-24,890.2256666666667
2006-03-27,890.7256
2006-03-28,891.4317083333333
2006-03-29,892.4124666666667
2006-03-30,893.3992000000001
2006-03-31,894.4442916666666
2006-04-03,895.8512083333333
2006-04-04,897.399125
2006-04-05,898.87725
2006-04-06,900.4121166666666
2006-04-07,902.1568000000001
2006-04-10,903.924275
2006-04-11,905.6467583333334
2006-04-12,907.4138166666668
2006-04-13,908.969125
2006-04-14,910.7143416666667
2006-04-17,912.3794583333333
2006-04-18,914.1412583333333
2006-04-19,915.9255083333334
2006-04-20,917.5657083333334
2006-04-21,919.2722916666665
2006-04-24,921.0789416666667
2006-04-25,923.1542000000001
2006-04-26,925.3976833333334
2006-04-27,927.899825
2006-04-28,930.5083749999999
2006-05-08,933.4867083333334
2006-05-09,936.6348583333332
2006-05-10,940.0737333333334
2006-05-11,943.42915
2006-05-12,947.109775
2006-05-15,951.2427666666666
2006-05-16,955.0162833333333
2006-05-17,959.1637583333334
2006-05-18,963.3658416666668
2006-05-19,967.849825
2006-05-22,972.5686333333332
2006-05-23,976.7308333333333
2006-05-24,980.7549666666666
2006-05-25,984.7648083333333
2006-05-26,989.0026666666666
2006-05-29,993.6339416666667
2006-05-30,998.4041500000001
2006-05-31,1003.0760916666666
2006-06-01,1008.19785
2006-06-02,1013.3596916666667
2006-06-05,1018.8370666666667
2006-06-06,1024.1783083333332
2006-06-07,1028.7001083333334
2006-06-08,1033.3519000000001
2006-06-09,1037.9315250000002
2006-06-12,1042.545725
2006-06-13,1047.168625
2006-06-14,1051.6879333333334
2006-06-15,1056.1307333333334
2006-06-16,1060.7798333333333
2006-06-19,1065.5559500000002
2006-06-20,1070.4092166666667
2006-06-21,1075.2672416666667
2006-06-22,1080.0734166666666
2006-06-23,1085.038425
2006-06-26,1090.213575
2006-06-27,1095.4962416666667
2006-06-28,1100.7153250000001
2006-06-29,1106.0701166666665
2006-06-30,1111.3436666666666
2006-07-03,1116.8398499999998
2006-07-04,1122.2701249999998
2006-07-05,1127.5277
2006-07-06,1133.1864166666667
2006-07-07,1138.765775
2006-07-10,1144.326675
2006-07-11,1149.9091999999998
2006-07-12,1155.3841333333332
2006-07-13,1159.9556916666666
2006-07-14,1164.65545
2006-07-17,1169.3835583333334
2006-07-18,1174.1676666666667
2006-07-19,1178.76785
2006-07-20,1183.4772666666665
2006-07-21,1188.0931000000003
2006-07-24,1192.6488833333335
2006-07-25,1197.360575
2006-07-26,1202.0505249999999
2006-07-27,1206.60225
2006-07-28,1211.054975
2006-07-31,1214.7560916666666
2006-08-01,1218.3171583333335
2006-08-02,1221.808125
2006-08-03,1225.4046166666667
2006-08-04,1228.5210916666665
2006-08-07,1231.407175
2006-08-08,1234.5649583333332
2006-08-09,1237.7419083333334
2006-08-10,1241.3465250000002
2006-08-11,1245.0800083333334
2006-08-14,1248.5223666666668
2006-08-15,1252.0502333333336
2006-08-16,1255.7782833333333
2006-08-17,1259.4199166666665
2006-08-18,1262.90105
2006-08-21,1266.4809666666667
2006-08-22,1270.1819666666668
2006-08-23,1273.7778916666668
2006-08-24,1277.6406333333332
2006-08-25,1281.5292833333333
2006-08-28,1285.7373666666667
2006-08-29,1290.1362333333334
2006-08-30,1294.668183333333
2006-08-31,1299.3329333333336
2006-09-01,1303.7518249999998
2006-09-04,1308.3845333333334
2006-09-05,1313.0381333333332
2006-09-06,1317.6574333333333
2006-09-07,1322.0489499999999
2006-09-08,1326.4672583333336
2006-09-11,1330.8488750000001
2006-09-12,1335.247325
2006-09-13,1339.3632083333332
2006-09-14,1343.4211666666667
2006-09-15,1347.6746500000002
2006-09-18,1352.0395666666666
2006-09-19,1356.359925
2006-09-20,1360.6898083333333
2006-09-21,1365.1480833333333
2006-09-22,1369.3908666666669
2006-09-25,1373.4616083333335
2006-09-26,1377.3790333333334
2006-09-27,1381.3272333333334
2006-09-28,1385.3403916666668
2006-09-29,1389.3628333333334
2006-10-09,1393.4361749999998
2006-10-10,1397.5561500000001
2006-10-11,1401.6891
2006-10-12,1405.8941083333334
2006-10-13,1409.9580916666666
2006-10-16,1413.9045250000001
2006-10-17,1417.8276833333332
2006-10-18,1421.8937583333334
2006-10-19,1426.1065
2006-10-20,1430.1511249999999
2006-10-23,1433.8423416666665
2006-10-24,1437.7925666666667
2006-10-25,1441.5349833333335
2006-10-26,1445.1297333333334
2006-10-27,1448.3678583333333
2006-10-30,1451.2552583333334
2006-10-31,1453.9514666666666
2006-11-01,1456.5093583333335
2006-11-02,1459.0764750000003
2006-11-03,1461.2929583333332
2006-11-06,1462.9236416666668
2006-11-07,1464.8212833333332
2006-11-08,1466.5086333333334
2006-11-09,1468.2557666666664
2006-11-10,1469.3659666666667
2006-11-13,1469.8570583333335
2006-11-14,1470.9867249999998
2006-11-15,1472.4513333333332
2006-11-16,1473.5993
2006-11-17,1474.6096666666667
2006-11-20,1475.269075
2006-11-21,1475.82855
2006-11-22,1476.649225
2006-11-23,1477.095675
2006-11-24,1477.714475
2006-11-27,1478.4041333333332
2006-11-28,1479.2935499999999
2006-11-29,1481.178458333333
2006-11-30,1483.2429333333334
2006-12-01,1485.5989833333333
2006-12-04,1488.1874416666665
2006-12-05,1490.8035416666667
2006-12-06,1493.31405
2006-12-07,1495.6521500000001
2006-12-08,1497.2252583333334
2006-12-11,1499.0858249999999
2006-12-12,1500.8498333333334
2006-12-13,1502.7193166666666
2006-12-14,1504.8108833333333
2006-12-15,1506.9705333333334
2006-12-18,1509.1379333333332
2006-12-19,1511.303325
2006-12-20,1513.7550666666668
2006-12-21,1515.831875
2006-12-22,1517.8518833333335
2006-12-25,1519.7747916666667
2006-12-26,1521.5909416666666
2006-12-27,1523.598183333333
2006-12-28,1524.9777416666666
2006-12-29,1526.5185166666668
2007-01-04,1527.9655666666665
2007-01-05,1529.7041666666667
2007-01-08,1532.1200333333334
2007-01-09,1535.7208083333333
2007-01-10,1539.6405166666666
2007-01-11,1543.4525416666665
2007-01-12,1546.5788833333331
2007-01-15,1550.8637583333334
2007-01-16,1555.6188166666666
2007-01-17,1560.1406083333334
2007-01-18,1565.0472416666667
2007-01-19,1570.3927916666667
2007-01-22,1576.5188166666667
2007-01-23,1582.8123583333333
2007-01-24,1589.408875
2007-01-25,1595.6521666666667
2007-01-26,1602.1302333333333
2007-01-29,1609.2863750000001
2007-01-30,1616.4095583333333
2007-01-31,1622.9771666666668
2007-02-01,1629.9911583333335
2007-02-02,1636.3421083333335
2007-02-05,1642.8825666666667
2007-02-06,1649.6083583333334
2007-02-07,1656.6078
2007-02-08,1664.287775
2007-02-09,1671.8212749999998
2007-02-12,1679.6026
2007-02-13,1687.8396
2007-02-14,1696.5984333333333
2007-02-15,1705.9270416666666
2007-02-16,1715.3650666666665
2007-02-26,1725.6861999999999
2007-02-27,1733.9251666666667
2007-02-28,1743.0288166666667
2007-03-01,1751.3804000000002
2007-03-02,1760.107375
2007-03-05,1768.8011416666668
2007-03-06,1777.4353333333333
2007-03-07,1786.8407250000002
2007-03-08,1796.4276916666668
2007-03-09,1805.9934749999998
2007-03-12,1815.9892416666667
2007-03-13,1826.4471583333334
2007-03-14,1836.7368666666666
2007-03-15,1847.3944666666664
2007-03-16,1857.5871333333334
2007-03-19,1868.2990833333336
2007-03-20,1879.4900666666665
2007-03-21,1890.942725
2007-03-22,1902.219425
2007-03-23,1913.7613916666667
2007-03-26,1926.0260666666666
2007-03-27,1938.6726
2007-03-28,1951.1301833333334
2007-03-29,1962.6343666666664
2007-03-30,1974.4499
2007-04-02,1986.7097333333334
2007-04-03,1999.2696416666665
2007-04-04,2012.0037916666665
2007-04-05,2024.9506333333334
2007-04-06,2038.2338916666668
2007-04-09,2051.9743166666667
2007-04-10,2066.09295
2007-04-11,2080.5419833333335
2007-04-12,2095.711375
2007-04-13,2110.629066666667
2007-04-16,2126.2080416666668
2007-04-17,2142.5483416666666
2007-04-18,2159.7301083333336
2007-04-19,2175.5506
2007-04-20,2192.5281416666667
2007-04-23,2210.9977666666664
2007-04-24,2229.870483333333
2007-04-25,2248.8270333333335
2007-04-26,2268.2108083333337
2007-04-27,2287.4122583333333
